fulfillment_id,transaction_id,est_delivery_min,real_delivery_min,late_minutes,late_status,accuracy_status,user_rating
FLV066130,TRD066130,34,33,0,Prompt,Accurate,4
FLV066131,TRD066131,36,22,0,Prompt,Accurate,5
FLV066132,TRD066132,50,49,0,Prompt,Accurate,4
FLV066133,TRD066133,43,42,0,Prompt,Accurate,5
FLV066134,TRD066134,23,22,0,Prompt,Accurate,3
FLV066135,TRD066135,78,76,0,Prompt,Incomplete,5
FLV066136,TRD066136,79,70,0,Prompt,Accurate,5
FLV066137,TRD066137,28,24,0,Prompt,Accurate,5
FLV066138,TRD066138,62,63,1,Late,Accurate,4
FLV066139,TRD066139,28,26,0,Prompt,Accurate,4
FLV066140,TRD066140,27,23,0,Prompt,Accurate,5
FLV066141,TRD066141,15,93,78,Late,Accurate,3
FLV066142,TRD066142,74,60,0,Prompt,Accurate,5
FLV066143,TRD066143,24,19,0,Prompt,Accurate,4
FLV066144,TRD066144,61,52,0,Prompt,Accurate,4
FLV066145,TRD066145,55,62,7,Late,Accurate,2
FLV066146,TRD066146,53,39,0,Prompt,Accurate,3
FLV066147,TRD066147,50,50,0,Prompt,Incomplete,1
FLV066148,TRD066148,51,70,19,Late,Accurate,1
FLV066149,TRD066149,59,55,0,Prompt,Accurate,2
FLV066150,TRD066150,22,14,0,Prompt,Accurate,2
FLV066151,TRD066151,52,43,0,Prompt,Incorrect,2
FLV066152,TRD066152,62,64,2,Late,Accurate,1
FLV066153,TRD066153,59,52,0,Prompt,Accurate,2
FLV066154,TRD066154,32,56,24,Late,Accurate,2
FLV066155,TRD066155,50,76,26,Late,Accurate,1
FLV066156,TRD066156,61,64,3,Late,Accurate,2
FLV066157,TRD066157,58,53,0,Prompt,Accurate,3
FLV066158,TRD066158,15,39,24,Late,Accurate,2
FLV066159,TRD066159,15,10,0,Prompt,Incorrect,4
FLV066160,TRD066160,54,49,0,Prompt,Accurate,3
FLV066161,TRD066161,83,107,24,Late,Incomplete,2
FLV066162,TRD066162,87,84,0,Prompt,Accurate,4
FLV066163,TRD066163,44,59,15,Late,Accurate,2
FLV066164,TRD066164,42,59,17,Late,Accurate,2
FLV066165,TRD066165,62,79,17,Late,Incomplete,2
FLV066166,TRD066166,48,38,0,Prompt,Accurate,4
FLV066167,TRD066167,55,58,3,Late,Accurate,3
FLV066168,TRD066168,54,76,22,Late,Accurate,1
FLV066169,TRD066169,40,46,6,Late,Accurate,2
FLV066170,TRD066170,88,86,0,Prompt,Accurate,4
FLV066171,TRD066171,49,53,4,Late,Accurate,4
FLV066172,TRD066172,43,42,0,Prompt,Accurate,5
FLV066173,TRD066173,27,23,0,Prompt,Accurate,5
FLV066174,TRD066174,31,38,7,Late,Incomplete,5
FLV066175,TRD066175,52,59,7,Late,Accurate,5
FLV066176,TRD066176,47,43,0,Prompt,Incorrect,4
FLV066177,TRD066177,24,23,0,Prompt,Accurate,5
FLV066178,TRD066178,27,36,9,Late,Accurate,4
FLV066179,TRD066179,49,42,0,Prompt,Accurate,5
FLV066180,TRD066180,15,10,0,Prompt,Accurate,5
FLV066181,TRD066181,49,39,0,Prompt,Accurate,5
FLV066182,TRD066182,62,76,14,Late,Accurate,4
FLV066183,TRD066183,51,58,7,Late,Accurate,3
FLV066184,TRD066184,58,68,10,Late,Accurate,3
FLV066185,TRD066185,37,62,25,Late,Accurate,4
FLV066186,TRD066186,42,42,0,Prompt,Accurate,5
FLV066187,TRD066187,35,26,0,Prompt,Accurate,5
FLV066188,TRD066188,41,39,0,Prompt,Accurate,5
FLV066189,TRD066189,46,61,15,Late,Accurate,2
FLV066190,TRD066190,37,64,27,Late,Accurate,2
FLV066191,TRD066191,86,95,9,Late,Accurate,3
FLV066192,TRD066192,37,75,38,Late,Accurate,1
FLV066193,TRD066193,28,48,20,Late,Accurate,2
FLV066194,TRD066194,82,72,0,Prompt,Accurate,4
FLV066195,TRD066195,45,44,0,Prompt,Accurate,5
FLV066196,TRD066196,36,30,0,Prompt,Accurate,4
FLV066197,TRD066197,68,84,16,Late,Incorrect,3
FLV066198,TRD066198,40,38,0,Prompt,Accurate,3
FLV066199,TRD066199,50,50,0,Prompt,Accurate,5
FLV066200,TRD066200,22,23,1,Late,Accurate,5
FLV066201,TRD066201,25,13,0,Prompt,Incomplete,5
FLV066202,TRD066202,55,54,0,Prompt,Accurate,4
FLV066203,TRD066203,47,54,7,Late,Accurate,5
FLV066204,TRD066204,73,65,0,Prompt,Accurate,4
FLV066205,TRD066205,50,41,0,Prompt,Accurate,5
FLV066206,TRD066206,33,46,13,Late,Accurate,3
FLV066207,TRD066207,34,85,51,Late,Accurate,1
FLV066208,TRD066208,59,66,7,Late,Incorrect,4
FLV066209,TRD066209,16,26,10,Late,Accurate,3
FLV066210,TRD066210,36,36,0,Prompt,Incorrect,4
FLV066211,TRD066211,77,65,0,Prompt,Accurate,4
FLV066212,TRD066212,30,39,9,Late,Accurate,3
FLV066213,TRD066213,50,44,0,Prompt,Accurate,2
FLV066214,TRD066214,55,92,37,Late,Accurate,2
FLV066215,TRD066215,50,89,39,Late,Accurate,1
FLV066216,TRD066216,18,29,11,Late,Incomplete,3
FLV066217,TRD066217,50,69,19,Late,Accurate,2
FLV066218,TRD066218,52,58,6,Late,Accurate,2
FLV066219,TRD066219,50,77,27,Late,Accurate,2
FLV066220,TRD066220,29,39,10,Late,Accurate,4
FLV066221,TRD066221,53,57,4,Late,Accurate,5
FLV066222,TRD066222,39,77,38,Late,Accurate,3
FLV066223,TRD066223,25,22,0,Prompt,Accurate,5
FLV066224,TRD066224,52,46,0,Prompt,Accurate,5
FLV066225,TRD066225,65,65,0,Prompt,Accurate,4
FLV066226,TRD066226,27,30,3,Late,Accurate,4
FLV066227,TRD066227,40,66,26,Late,Accurate,3
FLV066228,TRD066228,61,52,0,Prompt,Accurate,5
FLV066229,TRD066229,24,21,0,Prompt,Accurate,5
FLV066230,TRD066230,56,75,19,Late,Accurate,3
FLV066231,TRD066231,42,42,0,Prompt,Accurate,5
FLV066232,TRD066232,61,60,0,Prompt,Accurate,5
FLV066233,TRD066233,53,58,5,Late,Accurate,5
FLV066234,TRD066234,44,45,1,Late,Accurate,5
FLV066235,TRD066235,43,47,4,Late,Accurate,4
FLV066236,TRD066236,57,60,3,Late,Accurate,5
FLV066237,TRD066237,20,20,0,Prompt,Accurate,5
FLV066238,TRD066238,34,70,36,Late,Accurate,5
FLV066239,TRD066239,46,45,0,Prompt,Accurate,5
FLV066240,TRD066240,25,29,4,Late,Accurate,5
FLV066241,TRD066241,35,28,0,Prompt,Incomplete,5
FLV066242,TRD066242,15,13,0,Prompt,Accurate,5
FLV066243,TRD066243,78,68,0,Prompt,Accurate,5
FLV066244,TRD066244,38,31,0,Prompt,Accurate,5
FLV066245,TRD066245,44,57,13,Late,Accurate,3
FLV066246,TRD066246,30,26,0,Prompt,Accurate,5
FLV066247,TRD066247,34,35,1,Late,Incomplete,5
FLV066248,TRD066248,31,28,0,Prompt,Accurate,5
FLV066249,TRD066249,55,51,0,Prompt,Accurate,5
FLV066250,TRD066250,53,51,0,Prompt,Accurate,5
FLV066251,TRD066251,39,34,0,Prompt,Accurate,4
FLV066252,TRD066252,48,50,2,Late,Accurate,5
FLV066253,TRD066253,88,80,0,Prompt,Accurate,5
FLV066254,TRD066254,51,48,0,Prompt,Accurate,5
FLV066255,TRD066255,53,58,5,Late,Accurate,5
FLV066256,TRD066256,84,87,3,Late,Accurate,5
FLV066257,TRD066257,30,24,0,Prompt,Accurate,4
FLV066258,TRD066258,89,89,0,Prompt,Accurate,5
FLV066259,TRD066259,62,82,20,Late,Accurate,4
FLV066260,TRD066260,61,67,6,Late,Accurate,3
FLV066261,TRD066261,22,24,2,Late,Accurate,3
FLV066262,TRD066262,49,71,22,Late,Accurate,4
FLV066263,TRD066263,88,83,0,Prompt,Accurate,5
FLV066264,TRD066264,60,48,0,Prompt,Accurate,5
FLV066265,TRD066265,73,73,0,Prompt,Accurate,5
FLV066266,TRD066266,36,37,1,Late,Accurate,5
FLV066267,TRD066267,33,82,49,Late,Accurate,4
FLV066268,TRD066268,54,56,2,Late,Accurate,5
FLV066269,TRD066269,61,57,0,Prompt,Accurate,5
FLV066270,TRD066270,45,35,0,Prompt,Accurate,3
FLV066271,TRD066271,33,36,3,Late,Accurate,3
FLV066272,TRD066272,83,83,0,Prompt,Accurate,3
FLV066273,TRD066273,47,77,30,Late,Accurate,1
FLV066274,TRD066274,41,56,15,Late,Accurate,3
FLV066275,TRD066275,56,74,18,Late,Accurate,3
FLV066276,TRD066276,62,60,0,Prompt,Accurate,5
FLV066277,TRD066277,83,83,0,Prompt,Accurate,4
FLV066278,TRD066278,31,20,0,Prompt,Accurate,4
FLV066279,TRD066279,18,23,5,Late,Accurate,4
FLV066280,TRD066280,56,56,0,Prompt,Accurate,4
FLV066281,TRD066281,42,41,0,Prompt,Accurate,4
FLV066282,TRD066282,37,34,0,Prompt,Incomplete,4
FLV066283,TRD066283,30,28,0,Prompt,Accurate,4
FLV066284,TRD066284,29,47,18,Late,Accurate,2
FLV066285,TRD066285,79,74,0,Prompt,Accurate,4
FLV066286,TRD066286,45,36,0,Prompt,Accurate,4
FLV066287,TRD066287,52,51,0,Prompt,Accurate,4
FLV066288,TRD066288,32,31,0,Prompt,Accurate,4
FLV066289,TRD066289,63,60,0,Prompt,Accurate,4
FLV066290,TRD066290,44,66,22,Late,Accurate,3
FLV066291,TRD066291,53,42,0,Prompt,Accurate,5
FLV066292,TRD066292,36,35,0,Prompt,Incomplete,4
FLV066293,TRD066293,65,60,0,Prompt,Accurate,4
FLV066294,TRD066294,52,43,0,Prompt,Accurate,5
FLV066295,TRD066295,48,44,0,Prompt,Accurate,5
FLV066296,TRD066296,49,46,0,Prompt,Accurate,4
FLV066297,TRD066297,37,34,0,Prompt,Accurate,3
FLV066298,TRD066298,41,61,20,Late,Accurate,2
FLV066299,TRD066299,56,71,15,Late,Accurate,3
FLV066300,TRD066300,49,49,0,Prompt,Accurate,4
FLV066301,TRD066301,39,37,0,Prompt,Accurate,3
FLV066302,TRD066302,42,29,0,Prompt,Accurate,3
FLV066303,TRD066303,44,76,32,Late,Accurate,3
FLV066304,TRD066304,35,38,3,Late,Accurate,3
FLV066305,TRD066305,26,27,1,Late,Accurate,4
FLV066306,TRD066306,29,32,3,Late,Accurate,5
FLV066307,TRD066307,27,49,22,Late,Incomplete,4
FLV066308,TRD066308,51,60,9,Late,Accurate,2
FLV066309,TRD066309,44,34,0,Prompt,Accurate,4
FLV066310,TRD066310,18,13,0,Prompt,Incomplete,5
FLV066311,TRD066311,30,36,6,Late,Accurate,3
FLV066312,TRD066312,66,84,18,Late,Accurate,2
FLV066313,TRD066313,41,40,0,Prompt,Accurate,4
FLV066314,TRD066314,27,31,4,Late,Accurate,4
FLV066315,TRD066315,32,23,0,Prompt,Accurate,4
FLV066316,TRD066316,25,58,33,Late,Accurate,1
FLV066317,TRD066317,54,55,1,Late,Accurate,4
FLV066318,TRD066318,48,44,0,Prompt,Accurate,3
FLV066319,TRD066319,24,43,19,Late,Accurate,2
FLV066320,TRD066320,36,65,29,Late,Accurate,2
FLV066321,TRD066321,78,116,38,Late,Accurate,3
FLV066322,TRD066322,47,49,2,Late,Accurate,5
FLV066323,TRD066323,47,60,13,Late,Accurate,3
FLV066324,TRD066324,82,80,0,Prompt,Accurate,4
FLV066325,TRD066325,47,45,0,Prompt,Accurate,4
FLV066326,TRD066326,38,42,4,Late,Accurate,5
FLV066327,TRD066327,61,56,0,Prompt,Accurate,5
FLV066328,TRD066328,56,48,0,Prompt,Accurate,5
FLV066329,TRD066329,56,63,7,Late,Accurate,3
FLV066330,TRD066330,78,84,6,Late,Incomplete,5
FLV066331,TRD066331,48,47,0,Prompt,Accurate,5
FLV066332,TRD066332,36,53,17,Late,Accurate,3
FLV066333,TRD066333,71,85,14,Late,Accurate,4
FLV066334,TRD066334,48,45,0,Prompt,Accurate,5
FLV066335,TRD066335,38,30,0,Prompt,Accurate,5
FLV066336,TRD066336,33,26,0,Prompt,Accurate,5
FLV066337,TRD066337,25,23,0,Prompt,Accurate,2
FLV066338,TRD066338,51,45,0,Prompt,Incomplete,2
FLV066339,TRD066339,50,47,0,Prompt,Accurate,3
FLV066340,TRD066340,36,36,0,Prompt,Accurate,4
FLV066341,TRD066341,51,41,0,Prompt,Accurate,3
FLV066342,TRD066342,80,83,3,Late,Accurate,3
FLV066343,TRD066343,49,72,23,Late,Accurate,2
FLV066344,TRD066344,47,50,3,Late,Accurate,4
FLV066345,TRD066345,56,52,0,Prompt,Accurate,3
FLV066346,TRD066346,49,42,0,Prompt,Accurate,3
FLV066347,TRD066347,67,60,0,Prompt,Accurate,3
FLV066348,TRD066348,57,60,3,Late,Accurate,3
FLV066349,TRD066349,38,78,40,Late,Accurate,2
FLV066350,TRD066350,15,12,0,Prompt,Accurate,2
FLV066351,TRD066351,63,68,5,Late,Accurate,3
FLV066352,TRD066352,46,49,3,Late,Accurate,2
FLV066353,TRD066353,32,51,19,Late,Accurate,2
FLV066354,TRD066354,36,26,0,Prompt,Accurate,1
FLV066355,TRD066355,15,13,0,Prompt,Incorrect,4
FLV066356,TRD066356,48,46,0,Prompt,Accurate,3
FLV066357,TRD066357,33,35,2,Late,Accurate,4
FLV066358,TRD066358,56,49,0,Prompt,Incorrect,3
FLV066359,TRD066359,48,43,0,Prompt,Accurate,3
FLV066360,TRD066360,67,69,2,Late,Accurate,3
FLV066361,TRD066361,50,38,0,Prompt,Accurate,4
FLV066362,TRD066362,51,45,0,Prompt,Accurate,2
FLV066363,TRD066363,52,47,0,Prompt,Accurate,3
FLV066364,TRD066364,54,47,0,Prompt,Incorrect,3
FLV066365,TRD066365,41,38,0,Prompt,Accurate,3
FLV066366,TRD066366,20,26,6,Late,Accurate,3
FLV066367,TRD066367,59,54,0,Prompt,Accurate,3
FLV066368,TRD066368,39,64,25,Late,Accurate,3
FLV066369,TRD066369,41,38,0,Prompt,Accurate,3
FLV066370,TRD066370,49,61,12,Late,Accurate,3
FLV066371,TRD066371,47,48,1,Late,Accurate,4
FLV066372,TRD066372,53,51,0,Prompt,Accurate,4
FLV066373,TRD066373,43,50,7,Late,Accurate,3
FLV066374,TRD066374,30,25,0,Prompt,Accurate,3
FLV066375,TRD066375,35,63,28,Late,Accurate,2
FLV066376,TRD066376,54,53,0,Prompt,Accurate,4
FLV066377,TRD066377,43,35,0,Prompt,Accurate,5
FLV066378,TRD066378,53,56,3,Late,Accurate,5
FLV066379,TRD066379,80,80,0,Prompt,Accurate,5
FLV066380,TRD066380,15,12,0,Prompt,Accurate,5
FLV066381,TRD066381,43,59,16,Late,Incomplete,4
FLV066382,TRD066382,29,42,13,Late,Accurate,4
FLV066383,TRD066383,45,60,15,Late,Accurate,3
FLV066384,TRD066384,54,49,0,Prompt,Accurate,5
FLV066385,TRD066385,41,94,53,Late,Accurate,2
FLV066386,TRD066386,45,44,0,Prompt,Incomplete,5
FLV066387,TRD066387,24,30,6,Late,Accurate,5
FLV066388,TRD066388,76,76,0,Prompt,Accurate,5
FLV066389,TRD066389,35,36,1,Late,Incomplete,5
FLV066390,TRD066390,40,36,0,Prompt,Accurate,5
FLV066391,TRD066391,24,34,10,Late,Accurate,4
FLV066392,TRD066392,64,60,0,Prompt,Accurate,3
FLV066393,TRD066393,46,39,0,Prompt,Accurate,3
FLV066394,TRD066394,69,76,7,Late,Accurate,3
FLV066395,TRD066395,49,42,0,Prompt,Accurate,3
FLV066396,TRD066396,77,80,3,Late,Accurate,3
FLV066397,TRD066397,34,36,2,Late,Accurate,5
FLV066398,TRD066398,52,49,0,Prompt,Accurate,4
FLV066399,TRD066399,48,49,1,Late,Accurate,4
FLV066400,TRD066400,25,27,2,Late,Accurate,4
FLV066401,TRD066401,85,97,12,Late,Accurate,1
FLV066402,TRD066402,55,53,0,Prompt,Accurate,5
FLV066403,TRD066403,67,66,0,Prompt,Incomplete,5
FLV066404,TRD066404,53,40,0,Prompt,Accurate,5
FLV066405,TRD066405,26,17,0,Prompt,Accurate,5
FLV066406,TRD066406,81,81,0,Prompt,Accurate,5
FLV066407,TRD066407,45,36,0,Prompt,Accurate,2
FLV066408,TRD066408,61,80,19,Late,Accurate,1
FLV066409,TRD066409,43,45,2,Late,Accurate,2
FLV066410,TRD066410,55,54,0,Prompt,Accurate,1
FLV066411,TRD066411,59,73,14,Late,Accurate,1
FLV066412,TRD066412,50,77,27,Late,Accurate,1
FLV066413,TRD066413,20,17,0,Prompt,Accurate,5
FLV066414,TRD066414,41,48,7,Late,Accurate,4
FLV066415,TRD066415,24,20,0,Prompt,Accurate,3
FLV066416,TRD066416,42,32,0,Prompt,Accurate,3
FLV066417,TRD066417,43,41,0,Prompt,Accurate,4
FLV066418,TRD066418,52,50,0,Prompt,Accurate,4
FLV066419,TRD066419,15,13,0,Prompt,Accurate,4
FLV066420,TRD066420,26,22,0,Prompt,Accurate,5
FLV066421,TRD066421,75,98,23,Late,Accurate,1
FLV066422,TRD066422,22,15,0,Prompt,Accurate,3
FLV066423,TRD066423,76,73,0,Prompt,Accurate,4
FLV066424,TRD066424,57,70,13,Late,Accurate,1
FLV066425,TRD066425,25,21,0,Prompt,Accurate,2
FLV066426,TRD066426,46,77,31,Late,Accurate,1
FLV066427,TRD066427,31,30,0,Prompt,Accurate,4
FLV066428,TRD066428,79,75,0,Prompt,Accurate,4
FLV066429,TRD066429,48,49,1,Late,Accurate,3
FLV066430,TRD066430,46,61,15,Late,Accurate,3
FLV066431,TRD066431,38,35,0,Prompt,Accurate,3
FLV066432,TRD066432,38,34,0,Prompt,Accurate,3
FLV066433,TRD066433,84,90,6,Late,Accurate,4
FLV066434,TRD066434,53,48,0,Prompt,Accurate,4
FLV066435,TRD066435,29,21,0,Prompt,Accurate,4
FLV066436,TRD066436,57,70,13,Late,Accurate,2
FLV066437,TRD066437,40,74,34,Late,Accurate,3
FLV066438,TRD066438,27,26,0,Prompt,Accurate,5
FLV066439,TRD066439,85,87,2,Late,Accurate,4
FLV066440,TRD066440,46,53,7,Late,Accurate,2
FLV066441,TRD066441,88,89,1,Late,Accurate,3
FLV066442,TRD066442,46,43,0,Prompt,Accurate,3
FLV066443,TRD066443,60,52,0,Prompt,Accurate,2
FLV066444,TRD066444,79,83,4,Late,Accurate,1
FLV066445,TRD066445,79,76,0,Prompt,Accurate,2
FLV066446,TRD066446,32,25,0,Prompt,Accurate,3
FLV066447,TRD066447,81,87,6,Late,Accurate,4
FLV066448,TRD066448,77,76,0,Prompt,Accurate,2
FLV066449,TRD066449,32,31,0,Prompt,Accurate,3
FLV066450,TRD066450,89,87,0,Prompt,Accurate,3
FLV066451,TRD066451,48,48,0,Prompt,Accurate,3
FLV066452,TRD066452,61,55,0,Prompt,Accurate,3
FLV066453,TRD066453,27,24,0,Prompt,Accurate,4
FLV066454,TRD066454,36,34,0,Prompt,Accurate,3
FLV066455,TRD066455,51,46,0,Prompt,Accurate,4
FLV066456,TRD066456,45,42,0,Prompt,Accurate,4
FLV066457,TRD066457,45,38,0,Prompt,Accurate,3
FLV066458,TRD066458,36,31,0,Prompt,Incorrect,4
FLV066459,TRD066459,44,39,0,Prompt,Incomplete,2
FLV066460,TRD066460,58,54,0,Prompt,Accurate,3
FLV066461,TRD066461,74,79,5,Late,Accurate,2
FLV066462,TRD066462,59,89,30,Late,Accurate,1
FLV066463,TRD066463,47,77,30,Late,Accurate,1
FLV066464,TRD066464,46,47,1,Late,Accurate,3
FLV066465,TRD066465,34,51,17,Late,Accurate,1
FLV066466,TRD066466,67,70,3,Late,Accurate,2
FLV066467,TRD066467,37,32,0,Prompt,Incomplete,2
FLV066468,TRD066468,64,57,0,Prompt,Accurate,3
FLV066469,TRD066469,76,75,0,Prompt,Accurate,3
FLV066470,TRD066470,59,88,29,Late,Accurate,1
FLV066471,TRD066471,47,40,0,Prompt,Accurate,3
FLV066472,TRD066472,27,22,0,Prompt,Accurate,3
FLV066473,TRD066473,50,57,7,Late,Accurate,5
FLV066474,TRD066474,42,43,1,Late,Accurate,2
FLV066475,TRD066475,49,58,9,Late,Incomplete,2
FLV066476,TRD066476,79,103,24,Late,Accurate,2
FLV066477,TRD066477,18,10,0,Prompt,Accurate,4
FLV066478,TRD066478,73,73,0,Prompt,Accurate,3
FLV066479,TRD066479,82,81,0,Prompt,Accurate,4
FLV066480,TRD066480,31,22,0,Prompt,Accurate,3
FLV066481,TRD066481,32,46,14,Late,Accurate,3
FLV066482,TRD066482,47,49,2,Late,Accurate,4
FLV066483,TRD066483,56,53,0,Prompt,Accurate,4
FLV066484,TRD066484,56,61,5,Late,Accurate,3
FLV066485,TRD066485,20,35,15,Late,Accurate,1
FLV066486,TRD066486,38,50,12,Late,Accurate,2
FLV066487,TRD066487,91,89,0,Prompt,Accurate,4
FLV066488,TRD066488,79,76,0,Prompt,Accurate,5
FLV066489,TRD066489,46,43,0,Prompt,Accurate,3
FLV066490,TRD066490,42,66,24,Late,Accurate,2
FLV066491,TRD066491,63,67,4,Late,Accurate,4
FLV066492,TRD066492,41,76,35,Late,Accurate,3
FLV066493,TRD066493,41,40,0,Prompt,Accurate,4
FLV066494,TRD066494,57,47,0,Prompt,Accurate,4
FLV066495,TRD066495,26,68,42,Late,Accurate,3
FLV066496,TRD066496,60,61,1,Late,Accurate,3
FLV066497,TRD066497,54,53,0,Prompt,Accurate,4
FLV066498,TRD066498,45,48,3,Late,Accurate,4
FLV066499,TRD066499,76,78,2,Late,Accurate,3
FLV066500,TRD066500,63,62,0,Prompt,Accurate,4
FLV066501,TRD066501,55,56,1,Late,Accurate,4
FLV066502,TRD066502,46,45,0,Prompt,Accurate,5
FLV066503,TRD066503,37,35,0,Prompt,Accurate,5
FLV066504,TRD066504,29,43,14,Late,Accurate,2
FLV066505,TRD066505,48,48,0,Prompt,Accurate,5
FLV066506,TRD066506,53,53,0,Prompt,Accurate,5
FLV066507,TRD066507,33,27,0,Prompt,Accurate,5
FLV066508,TRD066508,50,43,0,Prompt,Accurate,5
FLV066509,TRD066509,89,92,3,Late,Accurate,5
FLV066510,TRD066510,56,56,0,Prompt,Accurate,5
FLV066511,TRD066511,50,112,62,Late,Accurate,3
FLV066512,TRD066512,30,23,0,Prompt,Accurate,5
FLV066513,TRD066513,15,35,20,Late,Accurate,3
FLV066514,TRD066514,45,43,0,Prompt,Accurate,4
FLV066515,TRD066515,48,50,2,Late,Accurate,5
FLV066516,TRD066516,57,48,0,Prompt,Accurate,4
FLV066517,TRD066517,91,103,12,Late,Accurate,3
FLV066518,TRD066518,28,26,0,Prompt,Incomplete,3
FLV066519,TRD066519,53,51,0,Prompt,Accurate,5
FLV066520,TRD066520,73,70,0,Prompt,Accurate,5
FLV066521,TRD066521,28,25,0,Prompt,Accurate,4
FLV066522,TRD066522,56,54,0,Prompt,Incomplete,4
FLV066523,TRD066523,46,64,18,Late,Accurate,2
FLV066524,TRD066524,54,54,0,Prompt,Accurate,4
FLV066525,TRD066525,19,24,5,Late,Accurate,3
FLV066526,TRD066526,29,31,2,Late,Incomplete,4
FLV066527,TRD066527,49,40,0,Prompt,Accurate,4
FLV066528,TRD066528,52,43,0,Prompt,Accurate,4
FLV066529,TRD066529,29,39,10,Late,Accurate,4
FLV066530,TRD066530,68,67,0,Prompt,Accurate,5
FLV066531,TRD066531,31,24,0,Prompt,Accurate,4
FLV066532,TRD066532,41,31,0,Prompt,Accurate,4
FLV066533,TRD066533,67,68,1,Late,Accurate,3
FLV066534,TRD066534,60,46,0,Prompt,Accurate,4
FLV066535,TRD066535,40,36,0,Prompt,Accurate,5
FLV066536,TRD066536,42,35,0,Prompt,Accurate,4
FLV066537,TRD066537,54,74,20,Late,Accurate,2
FLV066538,TRD066538,70,73,3,Late,Accurate,3
FLV066539,TRD066539,94,83,0,Prompt,Accurate,4
FLV066540,TRD066540,47,42,0,Prompt,Accurate,4
FLV066541,TRD066541,26,25,0,Prompt,Accurate,4
FLV066542,TRD066542,24,22,0,Prompt,Incomplete,4
FLV066543,TRD066543,90,95,5,Late,Accurate,4
FLV066544,TRD066544,51,43,0,Prompt,Accurate,4
FLV066545,TRD066545,45,44,0,Prompt,Accurate,3
FLV066546,TRD066546,49,46,0,Prompt,Accurate,4
FLV066547,TRD066547,28,22,0,Prompt,Incomplete,5
FLV066548,TRD066548,46,46,0,Prompt,Accurate,3
FLV066549,TRD066549,38,42,4,Late,Incomplete,4
FLV066550,TRD066550,28,32,4,Late,Accurate,5
FLV066551,TRD066551,47,46,0,Prompt,Accurate,3
FLV066552,TRD066552,69,63,0,Prompt,Incomplete,4
FLV066553,TRD066553,45,42,0,Prompt,Accurate,4
FLV066554,TRD066554,92,87,0,Prompt,Incomplete,4
FLV066555,TRD066555,41,43,2,Late,Incomplete,4
FLV066556,TRD066556,54,76,22,Late,Accurate,1
FLV066557,TRD066557,49,47,0,Prompt,Accurate,4
FLV066558,TRD066558,40,41,1,Late,Incorrect,4
FLV066559,TRD066559,40,32,0,Prompt,Accurate,4
FLV066560,TRD066560,60,52,0,Prompt,Accurate,4
FLV066561,TRD066561,22,39,17,Late,Accurate,1
FLV066562,TRD066562,33,23,0,Prompt,Accurate,3
FLV066563,TRD066563,37,48,11,Late,Accurate,2
FLV066564,TRD066564,54,49,0,Prompt,Accurate,2
FLV066565,TRD066565,39,33,0,Prompt,Accurate,4
FLV066566,TRD066566,66,68,2,Late,Accurate,4
FLV066567,TRD066567,56,50,0,Prompt,Accurate,3
FLV066568,TRD066568,51,50,0,Prompt,Accurate,3
FLV066569,TRD066569,45,56,11,Late,Accurate,1
FLV066570,TRD066570,36,33,0,Prompt,Accurate,3
FLV066571,TRD066571,39,118,79,Late,Accurate,3
FLV066572,TRD066572,81,77,0,Prompt,Accurate,4
FLV066573,TRD066573,34,49,15,Late,Accurate,4
FLV066574,TRD066574,49,50,1,Late,Accurate,4
FLV066575,TRD066575,30,34,4,Late,Accurate,5
FLV066576,TRD066576,64,68,4,Late,Accurate,5
FLV066577,TRD066577,32,34,2,Late,Accurate,5
FLV066578,TRD066578,31,32,1,Late,Accurate,4
FLV066579,TRD066579,57,77,20,Late,Incomplete,3
FLV066580,TRD066580,51,51,0,Prompt,Accurate,5
FLV066581,TRD066581,78,72,0,Prompt,Incomplete,4
FLV066582,TRD066582,52,46,0,Prompt,Accurate,5
FLV066583,TRD066583,35,26,0,Prompt,Accurate,4
FLV066584,TRD066584,36,65,29,Late,Accurate,2
FLV066585,TRD066585,52,46,0,Prompt,Accurate,5
FLV066586,TRD066586,52,48,0,Prompt,Incorrect,5
FLV066587,TRD066587,59,76,17,Late,Accurate,2
FLV066588,TRD066588,52,52,0,Prompt,Accurate,4
FLV066589,TRD066589,59,50,0,Prompt,Incomplete,4
FLV066590,TRD066590,38,40,2,Late,Accurate,5
FLV066591,TRD066591,67,58,0,Prompt,Accurate,3
FLV066592,TRD066592,74,90,16,Late,Accurate,1
FLV066593,TRD066593,42,37,0,Prompt,Accurate,4
FLV066594,TRD066594,47,68,21,Late,Accurate,2
FLV066595,TRD066595,58,64,6,Late,Accurate,2
FLV066596,TRD066596,26,18,0,Prompt,Incorrect,5
FLV066597,TRD066597,48,54,6,Late,Accurate,4
FLV066598,TRD066598,46,60,14,Late,Accurate,4
FLV066599,TRD066599,60,57,0,Prompt,Incorrect,5
FLV066600,TRD066600,82,86,4,Late,Accurate,5
FLV066601,TRD066601,45,58,13,Late,Accurate,4
FLV066602,TRD066602,53,55,2,Late,Accurate,5
FLV066603,TRD066603,52,84,32,Late,Accurate,3
FLV066604,TRD066604,48,56,8,Late,Accurate,4
FLV066605,TRD066605,45,49,4,Late,Accurate,5
FLV066606,TRD066606,82,81,0,Prompt,Accurate,5
