delivery_id,order_id,promised_time_min,actual_time_min,delay_minutes,delivery_status,order_accuracy,customer_rating
DLV052455,ORD052455,33,28,0,On-Time,Correct,5
DLV052456,ORD052456,18,13,0,On-Time,Partial,5
DLV052457,ORD052457,54,49,0,On-Time,Correct,5
DLV052458,ORD052458,36,61,25,Delayed,Correct,3
DLV052459,ORD052459,78,77,0,On-Time,Correct,5
DLV052460,ORD052460,15,14,0,On-Time,Correct,5
DLV052461,ORD052461,30,46,16,Delayed,Correct,4
DLV052462,ORD052462,40,35,0,On-Time,Correct,5
DLV052463,ORD052463,84,81,0,On-Time,Correct,5
DLV052464,ORD052464,66,62,0,On-Time,Correct,5
DLV052465,ORD052465,50,50,0,On-Time,Correct,5
DLV052466,ORD052466,64,63,0,On-Time,Correct,5
DLV052467,ORD052467,27,24,0,On-Time,Correct,5
DLV052468,ORD052468,33,30,0,On-Time,Correct,5
DLV052469,ORD052469,50,47,0,On-Time,Correct,5
DLV052470,ORD052470,54,70,16,Delayed,Correct,4
DLV052471,ORD052471,42,42,0,On-Time,Correct,5
DLV052472,ORD052472,34,29,0,On-Time,Correct,5
DLV052473,ORD052473,41,37,0,On-Time,Correct,5
DLV052474,ORD052474,50,49,0,On-Time,Correct,5
DLV052475,ORD052475,53,53,0,On-Time,Correct,5
DLV052476,ORD052476,45,43,0,On-Time,Correct,5
DLV052477,ORD052477,55,55,0,On-Time,Correct,5
DLV052478,ORD052478,49,45,0,On-Time,Partial,5
DLV052479,ORD052479,17,15,0,On-Time,Correct,5
DLV052480,ORD052480,50,45,0,On-Time,Correct,5
DLV052481,ORD052481,66,66,0,On-Time,Correct,5
DLV052482,ORD052482,48,61,13,Delayed,Correct,4
DLV052483,ORD052483,60,59,0,On-Time,Correct,5
DLV052484,ORD052484,43,38,0,On-Time,Correct,5
DLV052485,ORD052485,42,61,19,Delayed,Correct,3
DLV052486,ORD052486,32,27,0,On-Time,Correct,4
DLV052487,ORD052487,33,29,0,On-Time,Partial,5
DLV052488,ORD052488,33,33,0,On-Time,Correct,5
DLV052489,ORD052489,67,62,0,On-Time,Correct,5
DLV052490,ORD052490,87,85,0,On-Time,Correct,5
DLV052491,ORD052491,77,76,0,On-Time,Partial,4
DLV052492,ORD052492,46,42,0,On-Time,Correct,5
DLV052493,ORD052493,59,69,10,Delayed,Correct,4
DLV052494,ORD052494,68,66,0,On-Time,Correct,5
DLV052495,ORD052495,54,49,0,On-Time,Correct,5
DLV052496,ORD052496,43,42,0,On-Time,Correct,5
DLV052497,ORD052497,73,71,0,On-Time,Correct,4
DLV052498,ORD052498,57,56,0,On-Time,Correct,3
DLV052499,ORD052499,43,43,0,On-Time,Correct,4
DLV052500,ORD052500,63,58,0,On-Time,Correct,4
DLV052501,ORD052501,31,30,0,On-Time,Partial,3
DLV052502,ORD052502,53,53,0,On-Time,Correct,4
DLV052503,ORD052503,18,13,0,On-Time,Correct,4
DLV052504,ORD052504,34,32,0,On-Time,Correct,4
DLV052505,ORD052505,25,20,0,On-Time,Correct,4
DLV052506,ORD052506,43,64,21,Delayed,Correct,3
DLV052507,ORD052507,31,31,0,On-Time,Correct,4
DLV052508,ORD052508,33,68,35,Delayed,Partial,2
DLV052509,ORD052509,40,38,0,On-Time,Correct,3
DLV052510,ORD052510,89,86,0,On-Time,Correct,4
DLV052511,ORD052511,53,50,0,On-Time,Correct,4
DLV052512,ORD052512,32,27,0,On-Time,Correct,4
DLV052513,ORD052513,50,47,0,On-Time,Correct,4
DLV052514,ORD052514,76,76,0,On-Time,Correct,4
DLV052515,ORD052515,51,47,0,On-Time,Correct,4
DLV052516,ORD052516,51,49,0,On-Time,Correct,4
DLV052517,ORD052517,26,54,28,Delayed,Correct,3
DLV052518,ORD052518,47,46,0,On-Time,Correct,2
DLV052519,ORD052519,22,21,0,On-Time,Correct,2
DLV052520,ORD052520,40,36,0,On-Time,Correct,2
DLV052521,ORD052521,51,46,0,On-Time,Correct,3
DLV052522,ORD052522,78,76,0,On-Time,Correct,3
DLV052523,ORD052523,45,42,0,On-Time,Correct,2
DLV052524,ORD052524,43,41,0,On-Time,Correct,1
DLV052525,ORD052525,26,25,0,On-Time,Correct,3
DLV052526,ORD052526,78,75,0,On-Time,Correct,2
DLV052527,ORD052527,58,110,52,Delayed,Correct,1
DLV052528,ORD052528,51,73,22,Delayed,Correct,1
DLV052529,ORD052529,52,49,0,On-Time,Correct,1
DLV052530,ORD052530,90,87,0,On-Time,Correct,2
DLV052531,ORD052531,47,47,0,On-Time,Correct,2
DLV052532,ORD052532,53,73,20,Delayed,Correct,1
DLV052533,ORD052533,60,55,0,On-Time,Correct,2
DLV052534,ORD052534,58,54,0,On-Time,Correct,3
DLV052535,ORD052535,87,87,0,On-Time,Correct,2
DLV052536,ORD052536,51,62,11,Delayed,Correct,1
DLV052537,ORD052537,17,24,7,Delayed,Correct,1
DLV052538,ORD052538,43,38,0,On-Time,Correct,5
DLV052539,ORD052539,44,40,0,On-Time,Correct,5
DLV052540,ORD052540,30,26,0,On-Time,Correct,5
DLV052541,ORD052541,36,31,0,On-Time,Correct,5
DLV052542,ORD052542,45,41,0,On-Time,Correct,5
DLV052543,ORD052543,40,59,19,Delayed,Correct,5
DLV052544,ORD052544,28,26,0,On-Time,Correct,5
DLV052545,ORD052545,34,29,0,On-Time,Correct,5
DLV052546,ORD052546,48,48,0,On-Time,Correct,5
DLV052547,ORD052547,70,65,0,On-Time,Correct,5
DLV052548,ORD052548,27,22,0,On-Time,Correct,5
DLV052549,ORD052549,16,16,0,On-Time,Correct,5
DLV052550,ORD052550,35,31,0,On-Time,Correct,5
DLV052551,ORD052551,40,39,0,On-Time,Correct,5
DLV052552,ORD052552,50,50,0,On-Time,Correct,5
DLV052553,ORD052553,55,53,0,On-Time,Correct,3
DLV052554,ORD052554,35,31,0,On-Time,Correct,4
DLV052555,ORD052555,16,12,0,On-Time,Correct,5
DLV052556,ORD052556,46,43,0,On-Time,Correct,5
DLV052557,ORD052557,38,36,0,On-Time,Correct,4
DLV052558,ORD052558,69,66,0,On-Time,Partial,4
DLV052559,ORD052559,54,50,0,On-Time,Correct,4
DLV052560,ORD052560,60,57,0,On-Time,Correct,4
DLV052561,ORD052561,46,79,33,Delayed,Correct,3
DLV052562,ORD052562,57,64,7,Delayed,Correct,3
DLV052563,ORD052563,30,26,0,On-Time,Correct,5
DLV052564,ORD052564,53,84,31,Delayed,Correct,3
DLV052565,ORD052565,15,15,0,On-Time,Correct,4
DLV052566,ORD052566,71,91,20,Delayed,Correct,3
DLV052567,ORD052567,68,68,0,On-Time,Correct,5
DLV052568,ORD052568,90,87,0,On-Time,Correct,4
DLV052569,ORD052569,34,34,0,On-Time,Correct,4
DLV052570,ORD052570,40,35,0,On-Time,Correct,5
DLV052571,ORD052571,56,51,0,On-Time,Correct,4
DLV052572,ORD052572,41,37,0,On-Time,Correct,5
DLV052573,ORD052573,56,54,0,On-Time,Correct,4
DLV052574,ORD052574,17,13,0,On-Time,Correct,5
DLV052575,ORD052575,51,58,7,Delayed,Correct,3
DLV052576,ORD052576,30,26,0,On-Time,Correct,4
DLV052577,ORD052577,44,42,0,On-Time,Correct,4
DLV052578,ORD052578,33,31,0,On-Time,Correct,4
DLV052579,ORD052579,36,67,31,Delayed,Correct,3
DLV052580,ORD052580,36,36,0,On-Time,Correct,4
DLV052581,ORD052581,31,31,0,On-Time,Partial,4
DLV052582,ORD052582,55,53,0,On-Time,Partial,5
DLV052583,ORD052583,31,31,0,On-Time,Correct,4
DLV052584,ORD052584,20,16,0,On-Time,Correct,3
DLV052585,ORD052585,72,71,0,On-Time,Partial,4
DLV052586,ORD052586,52,47,0,On-Time,Correct,4
DLV052587,ORD052587,77,72,0,On-Time,Correct,3
DLV052588,ORD052588,39,49,10,Delayed,Correct,2
DLV052589,ORD052589,44,43,0,On-Time,Partial,4
DLV052590,ORD052590,41,39,0,On-Time,Correct,4
DLV052591,ORD052591,44,39,0,On-Time,Correct,3
DLV052592,ORD052592,86,83,0,On-Time,Correct,4
DLV052593,ORD052593,68,65,0,On-Time,Correct,4
DLV052594,ORD052594,50,47,0,On-Time,Correct,4
DLV052595,ORD052595,55,52,0,On-Time,Correct,4
DLV052596,ORD052596,38,67,29,Delayed,Correct,2
DLV052597,ORD052597,52,73,21,Delayed,Correct,1
DLV052598,ORD052598,61,59,0,On-Time,Correct,4
DLV052599,ORD052599,50,56,6,Delayed,Correct,2
DLV052600,ORD052600,31,37,6,Delayed,Correct,2
DLV052601,ORD052601,46,41,0,On-Time,Correct,4
DLV052602,ORD052602,57,55,0,On-Time,Correct,5
DLV052603,ORD052603,55,50,0,On-Time,Correct,3
DLV052604,ORD052604,86,107,21,Delayed,Correct,2
DLV052605,ORD052605,42,42,0,On-Time,Correct,4
DLV052606,ORD052606,47,46,0,On-Time,Correct,4
DLV052607,ORD052607,28,26,0,On-Time,Correct,3
DLV052608,ORD052608,64,74,10,Delayed,Correct,1
DLV052609,ORD052609,42,53,11,Delayed,Correct,2
DLV052610,ORD052610,48,47,0,On-Time,Correct,4
DLV052611,ORD052611,19,17,0,On-Time,Correct,5
DLV052612,ORD052612,33,28,0,On-Time,Correct,5
DLV052613,ORD052613,25,52,27,Delayed,Correct,3
DLV052614,ORD052614,86,82,0,On-Time,Correct,5
DLV052615,ORD052615,36,73,37,Delayed,Correct,3
DLV052616,ORD052616,54,76,22,Delayed,Correct,4
DLV052617,ORD052617,54,52,0,On-Time,Correct,4
DLV052618,ORD052618,87,86,0,On-Time,Correct,4
DLV052619,ORD052619,77,76,0,On-Time,Correct,3
DLV052620,ORD052620,77,99,22,Delayed,Correct,2
DLV052621,ORD052621,45,56,11,Delayed,Correct,2
DLV052622,ORD052622,30,40,10,Delayed,Correct,2
DLV052623,ORD052623,74,96,22,Delayed,Correct,2
DLV052624,ORD052624,54,49,0,On-Time,Correct,4
DLV052625,ORD052625,21,17,0,On-Time,Correct,5
DLV052626,ORD052626,65,62,0,On-Time,Correct,4
DLV052627,ORD052627,49,48,0,On-Time,Correct,5
DLV052628,ORD052628,30,27,0,On-Time,Correct,5
DLV052629,ORD052629,33,28,0,On-Time,Correct,4
DLV052630,ORD052630,47,43,0,On-Time,Correct,3
DLV052631,ORD052631,62,59,0,On-Time,Correct,3
DLV052632,ORD052632,52,50,0,On-Time,Correct,4
DLV052633,ORD052633,47,46,0,On-Time,Partial,3
DLV052634,ORD052634,22,17,0,On-Time,Correct,3
DLV052635,ORD052635,46,43,0,On-Time,Correct,5
DLV052636,ORD052636,37,37,0,On-Time,Correct,5
DLV052637,ORD052637,24,24,0,On-Time,Correct,5
DLV052638,ORD052638,86,108,22,Delayed,Correct,2
DLV052639,ORD052639,29,43,14,Delayed,Correct,3
DLV052640,ORD052640,57,55,0,On-Time,Wrong,4
DLV052641,ORD052641,55,53,0,On-Time,Correct,5
DLV052642,ORD052642,59,58,0,On-Time,Correct,5
DLV052643,ORD052643,59,59,0,On-Time,Correct,4
DLV052644,ORD052644,31,27,0,On-Time,Correct,5
DLV052645,ORD052645,82,98,16,Delayed,Correct,4
DLV052646,ORD052646,77,84,7,Delayed,Partial,4
DLV052647,ORD052647,38,37,0,On-Time,Correct,3
DLV052648,ORD052648,59,55,0,On-Time,Correct,3
DLV052649,ORD052649,72,69,0,On-Time,Partial,3
DLV052650,ORD052650,44,42,0,On-Time,Correct,5
DLV052651,ORD052651,21,34,13,Delayed,Correct,3
DLV052652,ORD052652,79,78,0,On-Time,Correct,4
DLV052653,ORD052653,53,52,0,On-Time,Correct,4
DLV052654,ORD052654,35,63,28,Delayed,Correct,2
DLV052655,ORD052655,55,69,14,Delayed,Correct,2
DLV052656,ORD052656,81,76,0,On-Time,Correct,5
DLV052657,ORD052657,55,51,0,On-Time,Wrong,4
DLV052658,ORD052658,52,47,0,On-Time,Correct,4
DLV052659,ORD052659,47,74,27,Delayed,Correct,3
DLV052660,ORD052660,80,75,0,On-Time,Correct,4
DLV052661,ORD052661,23,22,0,On-Time,Correct,4
DLV052662,ORD052662,20,20,0,On-Time,Correct,4
DLV052663,ORD052663,47,63,16,Delayed,Correct,3
DLV052664,ORD052664,45,79,34,Delayed,Correct,3
DLV052665,ORD052665,30,29,0,On-Time,Correct,4
DLV052666,ORD052666,30,49,19,Delayed,Correct,2
DLV052667,ORD052667,57,63,6,Delayed,Correct,3
DLV052668,ORD052668,55,55,0,On-Time,Correct,3
DLV052669,ORD052669,35,70,35,Delayed,Correct,2
DLV052670,ORD052670,54,67,13,Delayed,Correct,2
DLV052671,ORD052671,46,41,0,On-Time,Correct,4
DLV052672,ORD052672,44,39,0,On-Time,Correct,4
DLV052673,ORD052673,60,57,0,On-Time,Correct,5
DLV052674,ORD052674,40,35,0,On-Time,Correct,4
DLV052675,ORD052675,46,64,18,Delayed,Correct,2
DLV052676,ORD052676,25,36,11,Delayed,Correct,1
DLV052677,ORD052677,52,47,0,On-Time,Correct,4
DLV052678,ORD052678,33,30,0,On-Time,Correct,3
DLV052679,ORD052679,80,77,0,On-Time,Correct,4
DLV052680,ORD052680,23,53,30,Delayed,Correct,2
DLV052681,ORD052681,36,33,0,On-Time,Correct,3
DLV052682,ORD052682,38,34,0,On-Time,Correct,4
DLV052683,ORD052683,22,22,0,On-Time,Correct,3
DLV052684,ORD052684,40,58,18,Delayed,Correct,3
DLV052685,ORD052685,50,49,0,On-Time,Correct,5
DLV052686,ORD052686,51,48,0,On-Time,Correct,5
DLV052687,ORD052687,66,64,0,On-Time,Correct,5
DLV052688,ORD052688,72,70,0,On-Time,Correct,5
DLV052689,ORD052689,44,42,0,On-Time,Correct,4
DLV052690,ORD052690,60,103,43,Delayed,Correct,4
DLV052691,ORD052691,25,24,0,On-Time,Correct,5
DLV052692,ORD052692,68,63,0,On-Time,Correct,5
DLV052693,ORD052693,43,41,0,On-Time,Correct,5
DLV052694,ORD052694,89,88,0,On-Time,Correct,5
DLV052695,ORD052695,86,84,0,On-Time,Correct,5
DLV052696,ORD052696,26,24,0,On-Time,Correct,5
DLV052697,ORD052697,23,23,0,On-Time,Correct,5
DLV052698,ORD052698,34,31,0,On-Time,Correct,5
DLV052699,ORD052699,33,30,0,On-Time,Partial,5
DLV052700,ORD052700,45,45,0,On-Time,Correct,5
DLV052701,ORD052701,79,75,0,On-Time,Correct,5
DLV052702,ORD052702,47,92,45,Delayed,Correct,4
DLV052703,ORD052703,51,47,0,On-Time,Correct,5
DLV052704,ORD052704,45,40,0,On-Time,Correct,5
DLV052705,ORD052705,43,43,0,On-Time,Correct,5
DLV052706,ORD052706,50,77,27,Delayed,Correct,4
DLV052707,ORD052707,47,73,26,Delayed,Correct,3
DLV052708,ORD052708,46,42,0,On-Time,Correct,5
DLV052709,ORD052709,74,74,0,On-Time,Correct,5
DLV052710,ORD052710,35,53,18,Delayed,Correct,4
DLV052711,ORD052711,59,54,0,On-Time,Correct,4
DLV052712,ORD052712,30,29,0,On-Time,Correct,5
DLV052713,ORD052713,37,48,11,Delayed,Correct,2
DLV052714,ORD052714,56,51,0,On-Time,Wrong,4
DLV052715,ORD052715,60,57,0,On-Time,Partial,5
DLV052716,ORD052716,56,62,6,Delayed,Correct,3
DLV052717,ORD052717,41,39,0,On-Time,Correct,5
DLV052718,ORD052718,57,93,36,Delayed,Correct,4
DLV052719,ORD052719,32,32,0,On-Time,Correct,5
DLV052720,ORD052720,75,75,0,On-Time,Correct,5
DLV052721,ORD052721,47,46,0,On-Time,Wrong,5
DLV052722,ORD052722,21,17,0,On-Time,Correct,5
DLV052723,ORD052723,40,40,0,On-Time,Correct,5
DLV052724,ORD052724,36,32,0,On-Time,Correct,5
DLV052725,ORD052725,85,81,0,On-Time,Correct,5
DLV052726,ORD052726,42,70,28,Delayed,Partial,3
DLV052727,ORD052727,51,78,27,Delayed,Correct,3
DLV052728,ORD052728,48,43,0,On-Time,Partial,5
DLV052729,ORD052729,43,39,0,On-Time,Correct,5
DLV052730,ORD052730,88,83,0,On-Time,Correct,5
DLV052731,ORD052731,53,52,0,On-Time,Correct,3
DLV052732,ORD052732,51,51,0,On-Time,Correct,5
DLV052733,ORD052733,42,38,0,On-Time,Correct,5
DLV052734,ORD052734,33,32,0,On-Time,Correct,5
DLV052735,ORD052735,19,16,0,On-Time,Correct,4
DLV052736,ORD052736,33,33,0,On-Time,Correct,5
DLV052737,ORD052737,89,123,34,Delayed,Correct,3
DLV052738,ORD052738,36,62,26,Delayed,Correct,3
DLV052739,ORD052739,43,38,0,On-Time,Correct,5
DLV052740,ORD052740,28,25,0,On-Time,Correct,5
DLV052741,ORD052741,46,60,14,Delayed,Correct,4
DLV052742,ORD052742,52,50,0,On-Time,Correct,5
DLV052743,ORD052743,54,64,10,Delayed,Correct,3
DLV052744,ORD052744,83,82,0,On-Time,Correct,3
DLV052745,ORD052745,26,23,0,On-Time,Correct,3
DLV052746,ORD052746,16,11,0,On-Time,Correct,4
DLV052747,ORD052747,55,51,0,On-Time,Correct,4
DLV052748,ORD052748,22,33,11,Delayed,Correct,2
DLV052749,ORD052749,27,23,0,On-Time,Correct,4
DLV052750,ORD052750,80,75,0,On-Time,Correct,4
DLV052751,ORD052751,58,58,0,On-Time,Correct,3
DLV052752,ORD052752,41,37,0,On-Time,Correct,3
DLV052753,ORD052753,63,88,25,Delayed,Correct,2
DLV052754,ORD052754,33,28,0,On-Time,Partial,4
DLV052755,ORD052755,57,71,14,Delayed,Correct,2
DLV052756,ORD052756,39,36,0,On-Time,Correct,4
DLV052757,ORD052757,57,54,0,On-Time,Partial,4
DLV052758,ORD052758,88,86,0,On-Time,Correct,4
DLV052759,ORD052759,87,85,0,On-Time,Correct,4
DLV052760,ORD052760,35,31,0,On-Time,Correct,5
DLV052761,ORD052761,78,75,0,On-Time,Correct,5
DLV052762,ORD052762,52,52,0,On-Time,Correct,3
DLV052763,ORD052763,31,49,18,Delayed,Correct,2
DLV052764,ORD052764,47,42,0,On-Time,Partial,5
DLV052765,ORD052765,37,33,0,On-Time,Partial,5
DLV052766,ORD052766,32,32,0,On-Time,Correct,5
DLV052767,ORD052767,29,24,0,On-Time,Correct,5
DLV052768,ORD052768,71,71,0,On-Time,Correct,4
DLV052769,ORD052769,60,58,0,On-Time,Correct,4
DLV052770,ORD052770,51,48,0,On-Time,Correct,5
DLV052771,ORD052771,41,36,0,On-Time,Correct,5
DLV052772,ORD052772,44,43,0,On-Time,Correct,5
DLV052773,ORD052773,50,47,0,On-Time,Correct,5
DLV052774,ORD052774,49,61,12,Delayed,Correct,2
DLV052775,ORD052775,25,24,0,On-Time,Correct,5
DLV052776,ORD052776,73,70,0,On-Time,Partial,4
DLV052777,ORD052777,51,48,0,On-Time,Correct,5
DLV052778,ORD052778,50,45,0,On-Time,Correct,5
DLV052779,ORD052779,51,49,0,On-Time,Correct,4
DLV052780,ORD052780,71,67,0,On-Time,Correct,5
DLV052781,ORD052781,56,53,0,On-Time,Correct,4
DLV052782,ORD052782,38,49,11,Delayed,Correct,3
DLV052783,ORD052783,59,56,0,On-Time,Correct,5
DLV052784,ORD052784,43,43,0,On-Time,Correct,5
DLV052785,ORD052785,81,78,0,On-Time,Correct,5
DLV052786,ORD052786,37,37,0,On-Time,Correct,5
DLV052787,ORD052787,15,14,0,On-Time,Correct,5
DLV052788,ORD052788,62,60,0,On-Time,Correct,4
DLV052789,ORD052789,53,52,0,On-Time,Correct,4
DLV052790,ORD052790,56,52,0,On-Time,Partial,4
DLV052791,ORD052791,58,57,0,On-Time,Correct,4
DLV052792,ORD052792,64,109,45,Delayed,Correct,3
DLV052793,ORD052793,82,81,0,On-Time,Correct,4
DLV052794,ORD052794,54,87,33,Delayed,Correct,3
DLV052795,ORD052795,45,63,18,Delayed,Correct,3
DLV052796,ORD052796,30,44,14,Delayed,Correct,3
DLV052797,ORD052797,81,93,12,Delayed,Correct,3
DLV052798,ORD052798,30,39,9,Delayed,Correct,3
DLV052799,ORD052799,53,49,0,On-Time,Correct,4
DLV052800,ORD052800,68,68,0,On-Time,Wrong,4
DLV052801,ORD052801,44,68,24,Delayed,Correct,2
DLV052802,ORD052802,74,85,11,Delayed,Correct,4
DLV052803,ORD052803,30,46,16,Delayed,Correct,2
DLV052804,ORD052804,51,46,0,On-Time,Correct,4
DLV052805,ORD052805,44,76,32,Delayed,Correct,3
DLV052806,ORD052806,72,72,0,On-Time,Correct,4
DLV052807,ORD052807,51,49,0,On-Time,Correct,5
DLV052808,ORD052808,51,46,0,On-Time,Correct,4
DLV052809,ORD052809,20,15,0,On-Time,Correct,4
DLV052810,ORD052810,48,44,0,On-Time,Correct,5
DLV052811,ORD052811,19,62,43,Delayed,Correct,3
DLV052812,ORD052812,33,40,7,Delayed,Correct,2
DLV052813,ORD052813,43,58,15,Delayed,Correct,3
DLV052814,ORD052814,39,37,0,On-Time,Correct,3
DLV052815,ORD052815,42,53,11,Delayed,Partial,2
DLV052816,ORD052816,87,83,0,On-Time,Correct,3
DLV052817,ORD052817,60,70,10,Delayed,Correct,2
DLV052818,ORD052818,40,40,0,On-Time,Correct,4
DLV052819,ORD052819,56,55,0,On-Time,Correct,4
DLV052820,ORD052820,30,28,0,On-Time,Correct,4
DLV052821,ORD052821,38,36,0,On-Time,Partial,5
DLV052822,ORD052822,45,45,0,On-Time,Correct,5
DLV052823,ORD052823,46,64,18,Delayed,Correct,3
DLV052824,ORD052824,53,51,0,On-Time,Correct,5
DLV052825,ORD052825,59,57,0,On-Time,Correct,5
DLV052826,ORD052826,30,28,0,On-Time,Correct,4
DLV052827,ORD052827,21,18,0,On-Time,Partial,5
DLV052828,ORD052828,34,29,0,On-Time,Correct,4
DLV052829,ORD052829,35,33,0,On-Time,Correct,5
DLV052830,ORD052830,51,51,0,On-Time,Correct,4
DLV052831,ORD052831,46,45,0,On-Time,Correct,4
DLV052832,ORD052832,61,56,0,On-Time,Correct,4
DLV052833,ORD052833,73,70,0,On-Time,Correct,5
DLV052834,ORD052834,60,59,0,On-Time,Correct,4
DLV052835,ORD052835,55,52,0,On-Time,Correct,4
DLV052836,ORD052836,26,23,0,On-Time,Correct,4
DLV052837,ORD052837,15,11,0,On-Time,Correct,4
DLV052838,ORD052838,38,36,0,On-Time,Partial,4
DLV052839,ORD052839,25,22,0,On-Time,Correct,3
DLV052840,ORD052840,39,62,23,Delayed,Correct,2
DLV052841,ORD052841,55,50,0,On-Time,Partial,5
DLV052842,ORD052842,61,59,0,On-Time,Correct,4
DLV052843,ORD052843,39,37,0,On-Time,Correct,5
DLV052844,ORD052844,48,44,0,On-Time,Correct,5
DLV052845,ORD052845,60,56,0,On-Time,Correct,5
DLV052846,ORD052846,60,60,0,On-Time,Correct,4
DLV052847,ORD052847,18,24,6,Delayed,Correct,3
DLV052848,ORD052848,29,25,0,On-Time,Correct,3
DLV052849,ORD052849,57,54,0,On-Time,Correct,4
DLV052850,ORD052850,39,37,0,On-Time,Correct,4
DLV052851,ORD052851,52,47,0,On-Time,Correct,4
DLV052852,ORD052852,27,22,0,On-Time,Correct,5
DLV052853,ORD052853,25,23,0,On-Time,Correct,5
DLV052854,ORD052854,72,67,0,On-Time,Correct,5
DLV052855,ORD052855,48,44,0,On-Time,Correct,5
DLV052856,ORD052856,50,68,18,Delayed,Correct,5
DLV052857,ORD052857,30,26,0,On-Time,Correct,5
DLV052858,ORD052858,71,70,0,On-Time,Correct,5
DLV052859,ORD052859,57,56,0,On-Time,Correct,5
DLV052860,ORD052860,59,59,0,On-Time,Correct,5
DLV052861,ORD052861,44,43,0,On-Time,Correct,5
DLV052862,ORD052862,38,34,0,On-Time,Correct,5
DLV052863,ORD052863,51,46,0,On-Time,Correct,5
DLV052864,ORD052864,61,60,0,On-Time,Correct,5
DLV052865,ORD052865,42,40,0,On-Time,Correct,5
DLV052866,ORD052866,77,75,0,On-Time,Correct,5
DLV052867,ORD052867,30,25,0,On-Time,Correct,5
DLV052868,ORD052868,30,26,0,On-Time,Correct,5
DLV052869,ORD052869,19,15,0,On-Time,Correct,5
DLV052870,ORD052870,43,41,0,On-Time,Correct,5
DLV052871,ORD052871,48,45,0,On-Time,Correct,5
DLV052872,ORD052872,66,62,0,On-Time,Correct,5
DLV052873,ORD052873,42,37,0,On-Time,Correct,5
DLV052874,ORD052874,71,71,0,On-Time,Correct,5
DLV052875,ORD052875,47,46,0,On-Time,Correct,5
DLV052876,ORD052876,31,38,7,Delayed,Wrong,5
DLV052877,ORD052877,41,36,0,On-Time,Correct,5
DLV052878,ORD052878,48,48,0,On-Time,Correct,5
DLV052879,ORD052879,56,52,0,On-Time,Correct,5
DLV052880,ORD052880,20,34,14,Delayed,Correct,5
DLV052881,ORD052881,44,40,0,On-Time,Correct,5
DLV052882,ORD052882,45,42,0,On-Time,Correct,5
DLV052883,ORD052883,23,38,15,Delayed,Correct,2
DLV052884,ORD052884,75,73,0,On-Time,Partial,4
DLV052885,ORD052885,35,30,0,On-Time,Correct,4
DLV052886,ORD052886,28,26,0,On-Time,Correct,4
DLV052887,ORD052887,52,50,0,On-Time,Correct,4
DLV052888,ORD052888,22,18,0,On-Time,Correct,5
DLV052889,ORD052889,44,41,0,On-Time,Correct,5
DLV052890,ORD052890,58,91,33,Delayed,Correct,3
DLV052891,ORD052891,41,41,0,On-Time,Correct,4
DLV052892,ORD052892,18,13,0,On-Time,Correct,4
DLV052893,ORD052893,55,55,0,On-Time,Correct,4
DLV052894,ORD052894,45,41,0,On-Time,Correct,3
DLV052895,ORD052895,46,58,12,Delayed,Correct,3
DLV052896,ORD052896,38,37,0,On-Time,Correct,4
DLV052897,ORD052897,33,32,0,On-Time,Correct,4
DLV052898,ORD052898,47,44,0,On-Time,Correct,4
DLV052899,ORD052899,47,46,0,On-Time,Partial,4
DLV052900,ORD052900,44,52,8,Delayed,Correct,2
DLV052901,ORD052901,63,62,0,On-Time,Correct,3
DLV052902,ORD052902,26,21,0,On-Time,Partial,4
DLV052903,ORD052903,52,47,0,On-Time,Correct,4
DLV052904,ORD052904,15,29,14,Delayed,Correct,2
DLV052905,ORD052905,47,46,0,On-Time,Correct,3
DLV052906,ORD052906,30,26,0,On-Time,Correct,5
DLV052907,ORD052907,54,63,9,Delayed,Correct,3
DLV052908,ORD052908,26,21,0,On-Time,Correct,5
DLV052909,ORD052909,25,23,0,On-Time,Correct,4
DLV052910,ORD052910,33,33,0,On-Time,Correct,5
DLV052911,ORD052911,37,85,48,Delayed,Correct,3
DLV052912,ORD052912,33,29,0,On-Time,Correct,5
DLV052913,ORD052913,41,40,0,On-Time,Correct,5
DLV052914,ORD052914,47,66,19,Delayed,Correct,3
DLV052915,ORD052915,30,28,0,On-Time,Correct,5
DLV052916,ORD052916,51,49,0,On-Time,Correct,5
DLV052917,ORD052917,48,59,11,Delayed,Correct,3
DLV052918,ORD052918,31,28,0,On-Time,Correct,5
DLV052919,ORD052919,32,30,0,On-Time,Correct,5
DLV052920,ORD052920,47,72,25,Delayed,Correct,4
DLV052921,ORD052921,90,90,0,On-Time,Correct,5
DLV052922,ORD052922,73,68,0,On-Time,Correct,4
DLV052923,ORD052923,40,96,56,Delayed,Correct,3
DLV052924,ORD052924,45,54,9,Delayed,Correct,4
DLV052925,ORD052925,35,45,10,Delayed,Correct,4
DLV052926,ORD052926,35,32,0,On-Time,Correct,5
DLV052927,ORD052927,23,20,0,On-Time,Partial,5
DLV052928,ORD052928,58,55,0,On-Time,Correct,5
DLV052929,ORD052929,56,53,0,On-Time,Correct,4
DLV052930,ORD052930,49,47,0,On-Time,Correct,5
DLV052931,ORD052931,68,67,0,On-Time,Correct,5
DLV052932,ORD052932,87,85,0,On-Time,Correct,5
DLV052933,ORD052933,53,49,0,On-Time,Correct,5
DLV052934,ORD052934,16,11,0,On-Time,Correct,5
