user_id,registration_date,location_city,location_state,age_bracket,user_gender,account_segment,device_type
UUS04608,2025-10-09,Austin,TX,26-35,Male,Elite,App
UUS04609,2025-07-07,Dallas,TX,26-35,Female,Standard,App
UUS04610,2026-03-19,Austin,TX,46-55,Male,Standard,Website
UUS04611,2024-07-07,Philadelphia,PA,46-55,Other,Intro,App
UUS04612,2026-01-03,San Jose,CA,26-35,Female,Elite,App
UUS04613,2026-02-20,Austin,TX,46-55,Male,Elite,App
UUS04614,2026-03-04,San Diego,CA,56+,Male,Intro,App
UUS04615,2024-08-10,Dallas,TX,36-45,Female,Standard,App
UUS04616,2024-07-16,Seattle,WA,56+,Female,Standard,App
UUS04617,2025-06-20,Chicago,IL,46-55,Male,Standard,App
UUS04618,2025-06-30,Seattle,WA,26-35,Male,Intro,App
UUS04619,2025-07-27,San Jose,CA,26-35,Female,Intro,App
UUS04620,2025-05-28,San Jose,CA,36-45,Male,Elite,App
UUS04621,2025-10-17,Los Angeles,CA,26-35,Male,Standard,App
UUS04622,2025-02-28,New York,NY,26-35,Male,Intro,Website
UUS04623,2025-02-24,Austin,TX,26-35,Female,Elite,App
UUS04624,2025-01-20,Houston,TX,26-35,Female,Standard,Website
UUS04625,2025-10-06,San Jose,CA,26-35,Male,Intro,App
UUS04626,2024-12-17,Chicago,IL,56+,Female,Elite,Website
UUS04627,2024-07-03,Boston,MA,36-45,Male,Standard,App
UUS04628,2024-09-26,San Jose,CA,26-35,Male,Intro,App
UUS04629,2025-02-25,Boston,MA,56+,Female,Standard,Website
UUS04630,2025-08-21,Los Angeles,CA,36-45,Male,Elite,App
UUS04631,2026-01-01,San Jose,CA,26-35,Female,Standard,App
UUS04632,2024-07-20,Phoenix,AZ,56+,Male,Standard,App
UUS04633,2025-03-20,Chicago,IL,26-35,Female,Standard,App
UUS04634,2025-11-24,San Jose,CA,26-35,Female,Intro,App
UUS04635,2025-01-03,Dallas,TX,36-45,Male,Standard,App
UUS04636,2024-05-29,Los Angeles,CA,26-35,Female,Standard,App
UUS04637,2026-01-27,Philadelphia,PA,56+,Male,Elite,App
UUS04638,2024-10-16,Phoenix,AZ,46-55,Female,Intro,App
UUS04639,2025-10-30,Dallas,TX,56+,Male,Intro,App
UUS04640,2024-03-17,Boston,MA,36-45,Male,Standard,App
UUS04641,2025-10-10,Boston,MA,56+,Male,Standard,App
UUS04642,2025-04-13,Philadelphia,PA,46-55,Male,Elite,App
UUS04643,2025-08-17,New York,NY,26-35,Other,Standard,Website
UUS04644,2024-09-16,San Diego,CA,26-35,Male,Elite,App
UUS04645,2025-04-19,Phoenix,AZ,46-55,Male,Intro,App
UUS04646,2025-07-18,Seattle,WA,26-35,Male,Standard,Website
UUS04647,2024-11-03,Chicago,IL,56+,Female,Intro,App
UUS04648,2024-05-09,Houston,TX,26-35,Female,Intro,App
UUS04649,2025-06-15,San Diego,CA,26-35,Female,Standard,App
UUS04650,2024-02-06,Boston,MA,26-35,Female,Intro,App
UUS04651,2025-02-03,Seattle,WA,26-35,Male,Standard,App
UUS04652,2026-03-05,Austin,TX,36-45,Female,Standard,App
UUS04653,2024-12-09,Los Angeles,CA,36-45,Male,Intro,App
UUS04654,2025-11-10,Philadelphia,PA,26-35,Female,Elite,App
UUS04655,2026-03-22,Dallas,TX,46-55,Male,Standard,App
UUS04656,2025-09-09,Chicago,IL,36-45,Male,Intro,App
UUS04657,2024-11-16,Seattle,WA,36-45,Female,Standard,App
UUS04658,2024-08-18,Austin,TX,26-35,Male,Elite,App
UUS04659,2025-05-21,Phoenix,AZ,18-25,Male,Standard,App
UUS04660,2026-01-25,Boston,MA,18-25,Male,Elite,App
UUS04661,2025-08-31,San Jose,CA,26-35,Male,Elite,App
UUS04662,2024-10-04,Boston,MA,26-35,Female,Elite,App
UUS04663,2024-05-15,Austin,TX,46-55,Female,Elite,Website
UUS04664,2025-12-02,New York,NY,26-35,Female,Intro,App
UUS04665,2024-07-18,San Jose,CA,18-25,Male,Standard,App
UUS04666,2024-04-07,Seattle,WA,26-35,Male,Intro,App
UUS04667,2025-04-20,San Diego,CA,36-45,Female,Standard,App
UUS04668,2025-11-23,Austin,TX,36-45,Male,Standard,App
UUS04669,2025-02-25,New York,NY,36-45,Male,Intro,App
UUS04670,2025-08-21,New York,NY,26-35,Male,Intro,App
UUS04671,2024-11-15,Seattle,WA,56+,Female,Standard,App
UUS04672,2026-04-02,Austin,TX,18-25,Male,Elite,App
UUS04673,2024-02-12,Los Angeles,CA,56+,Female,Standard,Website
UUS04674,2024-06-16,New York,NY,26-35,Female,Standard,App
UUS04675,2026-03-22,Chicago,IL,26-35,Female,Standard,App
UUS04676,2025-03-09,Los Angeles,CA,26-35,Male,Standard,App
UUS04677,2024-03-16,Dallas,TX,26-35,Female,Standard,App
UUS04678,2024-11-07,Boston,MA,26-35,Female,Standard,App
UUS04679,2025-06-21,San Jose,CA,36-45,Male,Elite,App
UUS04680,2024-07-04,Los Angeles,CA,18-25,Female,Standard,Website
UUS04681,2026-03-30,Houston,TX,18-25,Female,Standard,Website
UUS04682,2024-01-30,Phoenix,AZ,26-35,Male,Standard,App
UUS04683,2026-04-12,Austin,TX,26-35,Female,Standard,App
UUS04684,2026-03-09,Houston,TX,36-45,Female,Intro,Website
UUS04685,2025-05-17,Los Angeles,CA,46-55,Female,Elite,App
UUS04686,2024-04-20,Austin,TX,56+,Female,Intro,App
UUS04687,2024-10-26,San Diego,CA,56+,Female,Standard,App
UUS04688,2025-11-19,San Diego,CA,26-35,Male,Standard,Website
UUS04689,2024-04-13,Los Angeles,CA,26-35,Other,Standard,App
UUS04690,2024-07-12,Chicago,IL,46-55,Female,Intro,App
UUS04691,2025-09-14,New York,NY,56+,Female,Standard,Website
UUS04692,2023-12-25,San Jose,CA,46-55,Female,Standard,Website
UUS04693,2024-12-04,San Jose,CA,26-35,Female,Standard,App
UUS04694,2024-06-18,New York,NY,36-45,Female,Intro,Website
UUS04695,2024-12-01,Philadelphia,PA,26-35,Female,Standard,App
UUS04696,2024-05-28,Philadelphia,PA,36-45,Other,Standard,App
UUS04697,2024-03-29,Austin,TX,46-55,Male,Standard,App
UUS04698,2024-03-15,New York,NY,36-45,Male,Standard,App
UUS04699,2025-12-02,San Diego,CA,26-35,Female,Standard,App
UUS04700,2026-01-03,Chicago,IL,26-35,Male,Standard,App
UUS04701,2024-09-04,San Jose,CA,18-25,Male,Standard,App
UUS04702,2025-08-01,San Diego,CA,26-35,Female,Intro,App
UUS04703,2024-06-23,Los Angeles,CA,36-45,Female,Elite,App
UUS04704,2024-08-13,San Diego,CA,18-25,Female,Standard,App
UUS04705,2026-02-17,Dallas,TX,18-25,Male,Standard,App
UUS04706,2026-04-10,San Diego,CA,26-35,Female,Standard,App
UUS04707,2024-09-07,Austin,TX,36-45,Male,Standard,App
UUS04708,2024-10-17,Seattle,WA,56+,Female,Standard,App
UUS04709,2024-04-03,Austin,TX,56+,Female,Standard,App
UUS04710,2025-08-31,Seattle,WA,56+,Male,Standard,App
UUS04711,2025-04-24,New York,NY,26-35,Male,Standard,App
UUS04712,2025-12-03,San Diego,CA,46-55,Female,Standard,App
UUS04713,2025-04-24,New York,NY,26-35,Female,Standard,App
UUS04714,2025-09-14,Chicago,IL,26-35,Male,Standard,App
UUS04715,2024-01-05,Philadelphia,PA,18-25,Female,Intro,Website
UUS04716,2024-11-08,Boston,MA,36-45,Male,Intro,Website
UUS04717,2025-12-24,San Jose,CA,26-35,Female,Intro,App
UUS04718,2025-08-01,San Jose,CA,26-35,Male,Intro,App
UUS04719,2025-04-20,Chicago,IL,26-35,Male,Standard,Website
UUS04720,2024-01-18,New York,NY,18-25,Female,Standard,App
UUS04721,2024-04-04,Austin,TX,18-25,Female,Elite,App
UUS04722,2024-08-02,Philadelphia,PA,26-35,Male,Standard,App
UUS04723,2024-02-05,Dallas,TX,26-35,Male,Standard,Website
UUS04724,2025-05-08,New York,NY,18-25,Male,Elite,App
UUS04725,2025-12-18,Chicago,IL,26-35,Female,Intro,App
UUS04726,2025-12-03,San Diego,CA,36-45,Female,Standard,App
UUS04727,2026-01-25,New York,NY,36-45,Male,Intro,App
UUS04728,2026-01-15,Philadelphia,PA,36-45,Female,Standard,Website
UUS04729,2024-07-13,New York,NY,46-55,Male,Standard,App
UUS04730,2024-12-13,Austin,TX,56+,Female,Standard,Website
UUS04731,2024-08-28,New York,NY,56+,Male,Standard,App
UUS04732,2024-05-23,Los Angeles,CA,56+,Male,Standard,Website
UUS04733,2024-12-06,Boston,MA,26-35,Male,Standard,App
UUS04734,2026-03-17,Dallas,TX,26-35,Female,Elite,App
UUS04735,2024-03-01,Austin,TX,26-35,Male,Elite,App
UUS04736,2024-11-18,San Jose,CA,36-45,Female,Standard,App
UUS04737,2025-05-10,Austin,TX,18-25,Female,Standard,Website
UUS04738,2024-11-27,New York,NY,46-55,Female,Standard,Website
UUS04739,2025-12-31,Chicago,IL,36-45,Female,Standard,App
UUS04740,2025-02-16,Dallas,TX,56+,Female,Standard,App
UUS04741,2024-06-02,Seattle,WA,26-35,Female,Intro,App
UUS04742,2025-05-25,Austin,TX,36-45,Male,Standard,App
UUS04743,2024-02-29,Dallas,TX,18-25,Male,Elite,App
UUS04744,2025-09-14,New York,NY,26-35,Male,Standard,App
UUS04745,2025-03-29,Phoenix,AZ,18-25,Female,Standard,App
UUS04746,2024-07-05,San Jose,CA,26-35,Female,Standard,App
UUS04747,2025-01-28,Los Angeles,CA,18-25,Female,Standard,Website
UUS04748,2025-05-03,San Diego,CA,36-45,Male,Intro,App
UUS04749,2024-04-03,New York,NY,56+,Male,Standard,App
UUS04750,2025-08-16,Dallas,TX,36-45,Female,Standard,App
UUS04751,2024-10-02,Boston,MA,26-35,Male,Intro,App
UUS04752,2025-10-08,Dallas,TX,18-25,Male,Elite,App
UUS04753,2025-06-11,Phoenix,AZ,26-35,Male,Elite,App
UUS04754,2026-03-16,Seattle,WA,46-55,Female,Elite,App
UUS04755,2025-11-04,San Jose,CA,18-25,Male,Intro,Website
UUS04756,2025-11-06,Phoenix,AZ,36-45,Female,Standard,App
UUS04757,2024-11-25,Boston,MA,36-45,Male,Standard,App
UUS04758,2024-12-30,Los Angeles,CA,26-35,Female,Intro,App
UUS04759,2025-06-22,San Diego,CA,18-25,Female,Elite,App
UUS04760,2025-12-29,Los Angeles,CA,26-35,Female,Elite,App
UUS04761,2024-12-09,New York,NY,26-35,Male,Elite,Website
UUS04762,2024-04-30,Philadelphia,PA,26-35,Female,Intro,Website
UUS04763,2024-03-15,Seattle,WA,18-25,Male,Standard,App
UUS04764,2025-01-05,Dallas,TX,26-35,Female,Standard,Website
UUS04765,2025-11-18,Houston,TX,36-45,Male,Intro,App
UUS04766,2025-04-21,Seattle,WA,46-55,Female,Standard,App
UUS04767,2026-03-14,San Diego,CA,46-55,Female,Standard,Website
UUS04768,2024-09-01,Seattle,WA,26-35,Male,Elite,Website
UUS04769,2026-01-23,Dallas,TX,56+,Female,Standard,App
UUS04770,2025-10-13,San Diego,CA,18-25,Female,Standard,App
UUS04771,2025-01-10,San Jose,CA,36-45,Female,Elite,App
UUS04772,2026-02-01,New York,NY,26-35,Female,Elite,App
UUS04773,2025-07-03,San Jose,CA,46-55,Female,Standard,Website
UUS04774,2024-04-23,Seattle,WA,46-55,Male,Standard,App
UUS04775,2025-05-19,Philadelphia,PA,26-35,Male,Standard,App
UUS04776,2024-10-10,Chicago,IL,46-55,Female,Intro,App
UUS04777,2026-04-15,Philadelphia,PA,56+,Female,Standard,App
UUS04778,2025-08-13,Los Angeles,CA,36-45,Male,Standard,App
UUS04779,2025-09-21,Phoenix,AZ,26-35,Male,Standard,Website
UUS04780,2026-02-14,San Diego,CA,18-25,Male,Intro,App
UUS04781,2024-03-21,Dallas,TX,26-35,Female,Standard,App
UUS04782,2024-08-02,New York,NY,36-45,Female,Standard,Website
UUS04783,2024-02-01,Phoenix,AZ,18-25,Male,Standard,App
UUS04784,2025-09-08,New York,NY,26-35,Male,Elite,Website
UUS04785,2025-07-16,Chicago,IL,56+,Female,Intro,App
UUS04786,2026-01-17,San Jose,CA,26-35,Female,Standard,App
UUS04787,2026-04-06,Seattle,WA,26-35,Female,Standard,App
UUS04788,2025-12-30,Phoenix,AZ,26-35,Female,Standard,App
UUS04789,2026-03-27,Los Angeles,CA,26-35,Female,Standard,App
UUS04790,2023-12-12,New York,NY,18-25,Male,Standard,App
UUS04791,2025-09-08,Phoenix,AZ,26-35,Male,Standard,App
UUS04792,2024-07-06,Phoenix,AZ,26-35,Male,Intro,Website
UUS04793,2024-04-06,Chicago,IL,26-35,Female,Standard,App
UUS04794,2025-12-07,Houston,TX,26-35,Male,Standard,App
UUS04795,2024-07-14,New York,NY,56+,Male,Intro,Website
UUS04796,2025-12-20,Los Angeles,CA,26-35,Male,Intro,App
UUS04797,2025-03-15,San Jose,CA,26-35,Male,Standard,App
UUS04798,2025-10-06,Chicago,IL,36-45,Female,Intro,Website
UUS04799,2025-07-17,Austin,TX,26-35,Male,Intro,App
UUS04800,2025-01-29,Austin,TX,18-25,Male,Standard,App
UUS04801,2025-08-02,Phoenix,AZ,26-35,Female,Standard,Website
UUS04802,2024-10-19,San Jose,CA,26-35,Female,Standard,App
UUS04803,2025-05-30,Austin,TX,36-45,Male,Elite,App
UUS04804,2024-11-24,Houston,TX,36-45,Male,Intro,Website
UUS04805,2025-11-25,San Diego,CA,26-35,Female,Standard,Website
UUS04806,2025-04-17,Houston,TX,56+,Female,Standard,Website
UUS04807,2024-12-11,Dallas,TX,36-45,Female,Intro,Website
UUS04808,2024-10-10,Houston,TX,18-25,Male,Standard,App
UUS04809,2024-04-11,Philadelphia,PA,36-45,Male,Standard,App
UUS04810,2024-06-23,Seattle,WA,26-35,Female,Standard,Website
UUS04811,2025-08-16,Boston,MA,36-45,Male,Elite,App
UUS04812,2025-11-29,San Diego,CA,26-35,Other,Standard,Website
UUS04813,2024-12-17,New York,NY,18-25,Male,Standard,Website
UUS04814,2024-09-23,Boston,MA,18-25,Female,Elite,App
UUS04815,2024-11-17,Boston,MA,36-45,Male,Elite,App
UUS04816,2024-08-31,San Jose,CA,26-35,Male,Intro,App
UUS04817,2024-07-05,Austin,TX,36-45,Female,Intro,App
UUS04818,2025-07-26,Austin,TX,56+,Female,Elite,App
UUS04819,2024-11-07,Phoenix,AZ,18-25,Male,Standard,App
UUS04820,2026-03-06,Houston,TX,26-35,Female,Intro,App
UUS04821,2026-03-26,Phoenix,AZ,56+,Female,Elite,App
UUS04822,2025-09-20,San Jose,CA,46-55,Female,Intro,App
UUS04823,2025-06-08,Seattle,WA,26-35,Female,Intro,App
UUS04824,2024-04-20,Dallas,TX,26-35,Female,Intro,App
UUS04825,2024-01-26,Houston,TX,26-35,Male,Standard,App
UUS04826,2025-10-01,Los Angeles,CA,46-55,Female,Standard,App
UUS04827,2024-06-05,Austin,TX,36-45,Male,Standard,Website
UUS04828,2024-10-20,Houston,TX,36-45,Male,Standard,App
UUS04829,2024-04-02,San Jose,CA,36-45,Female,Intro,Website
UUS04830,2025-09-01,San Jose,CA,26-35,Female,Elite,App
UUS04831,2025-02-11,Seattle,WA,18-25,Female,Standard,App
UUS04832,2025-07-03,Austin,TX,18-25,Male,Elite,App
UUS04833,2024-02-27,Houston,TX,56+,Male,Intro,App
UUS04834,2026-01-10,San Jose,CA,26-35,Male,Standard,App
UUS04835,2025-11-06,Seattle,WA,36-45,Male,Standard,Website
UUS04836,2025-01-07,Philadelphia,PA,36-45,Female,Elite,App
UUS04837,2024-09-25,Chicago,IL,18-25,Female,Standard,App
UUS04838,2024-08-30,San Diego,CA,26-35,Male,Intro,App
UUS04839,2026-01-11,Chicago,IL,46-55,Female,Elite,App
UUS04840,2024-11-23,New York,NY,36-45,Female,Standard,App
UUS04841,2025-10-15,Phoenix,AZ,36-45,Male,Elite,App
UUS04842,2025-05-18,Houston,TX,36-45,Male,Elite,Website
UUS04843,2024-04-14,New York,NY,46-55,Female,Standard,App
UUS04844,2024-07-28,Chicago,IL,46-55,Female,Standard,Website
UUS04845,2025-07-16,Philadelphia,PA,26-35,Female,Elite,App
UUS04846,2026-02-21,Houston,TX,36-45,Male,Intro,App
UUS04847,2026-01-04,San Diego,CA,36-45,Male,Intro,Website
UUS04848,2024-11-21,San Diego,CA,56+,Female,Standard,Website
UUS04849,2024-04-27,Philadelphia,PA,26-35,Female,Elite,App
UUS04850,2025-10-22,Los Angeles,CA,26-35,Female,Intro,Website
UUS04851,2024-09-09,Dallas,TX,36-45,Male,Intro,Website
UUS04852,2024-04-02,Boston,MA,26-35,Female,Elite,App
UUS04853,2024-09-24,Seattle,WA,36-45,Female,Elite,Website
UUS04854,2024-07-13,Phoenix,AZ,26-35,Male,Intro,Website
UUS04855,2024-04-18,Dallas,TX,36-45,Male,Intro,App
UUS04856,2025-09-14,San Diego,CA,26-35,Male,Intro,Website
UUS04857,2024-09-17,Chicago,IL,56+,Female,Elite,Website
UUS04858,2025-03-11,San Jose,CA,26-35,Male,Standard,App
UUS04859,2024-09-19,Phoenix,AZ,36-45,Male,Intro,App
UUS04860,2025-09-11,Austin,TX,18-25,Male,Standard,Website
UUS04861,2026-03-15,Philadelphia,PA,26-35,Female,Standard,App
UUS04862,2025-06-15,Dallas,TX,18-25,Female,Standard,App
UUS04863,2025-12-04,Los Angeles,CA,56+,Male,Standard,App
UUS04864,2024-08-11,Austin,TX,36-45,Male,Intro,App
UUS04865,2026-02-18,Phoenix,AZ,26-35,Female,Standard,App
UUS04866,2026-03-27,Dallas,TX,18-25,Male,Elite,App
UUS04867,2025-08-31,Houston,TX,26-35,Female,Standard,App
UUS04868,2026-01-26,Phoenix,AZ,36-45,Female,Intro,App
UUS04869,2025-06-11,Austin,TX,26-35,Male,Intro,Website
UUS04870,2025-01-08,New York,NY,18-25,Male,Elite,App
UUS04871,2025-06-22,Dallas,TX,56+,Male,Intro,App
UUS04872,2025-02-02,San Jose,CA,26-35,Male,Standard,App
UUS04873,2025-03-17,San Diego,CA,26-35,Female,Standard,App
UUS04874,2024-01-17,San Jose,CA,18-25,Female,Standard,Website
UUS04875,2024-11-20,Los Angeles,CA,26-35,Other,Standard,App
UUS04876,2025-11-12,Dallas,TX,26-35,Female,Elite,App
UUS04877,2024-12-30,Los Angeles,CA,26-35,Male,Standard,App
UUS04878,2024-09-03,San Jose,CA,46-55,Female,Standard,App
UUS04879,2025-02-21,Austin,TX,26-35,Other,Intro,Website
UUS04880,2024-01-12,Philadelphia,PA,26-35,Female,Elite,App
UUS04881,2025-03-31,Phoenix,AZ,46-55,Female,Standard,App
UUS04882,2025-11-08,San Diego,CA,26-35,Male,Elite,App
UUS04883,2024-03-19,Houston,TX,56+,Female,Standard,App
UUS04884,2025-08-31,New York,NY,18-25,Male,Standard,App
UUS04885,2025-02-17,Chicago,IL,36-45,Male,Standard,Website
UUS04886,2024-10-04,Dallas,TX,36-45,Female,Standard,App
UUS04887,2024-04-21,Los Angeles,CA,18-25,Female,Elite,Website
UUS04888,2025-12-13,San Diego,CA,26-35,Female,Elite,Website
UUS04889,2025-07-13,San Diego,CA,26-35,Male,Intro,Website
UUS04890,2024-05-25,Phoenix,AZ,18-25,Female,Standard,App
UUS04891,2023-12-23,San Diego,CA,36-45,Female,Intro,App
UUS04892,2025-10-23,Phoenix,AZ,26-35,Female,Standard,Website
UUS04893,2025-11-04,Phoenix,AZ,18-25,Female,Elite,Website
UUS04894,2024-05-13,New York,NY,56+,Female,Elite,App
UUS04895,2024-11-09,Dallas,TX,46-55,Female,Intro,App
UUS04896,2025-05-28,New York,NY,46-55,Female,Standard,App
UUS04897,2024-02-07,Boston,MA,26-35,Male,Standard,App
UUS04898,2024-05-08,Houston,TX,36-45,Female,Elite,Website
UUS04899,2025-11-09,San Jose,CA,36-45,Male,Intro,App
UUS04900,2026-04-13,Philadelphia,PA,18-25,Male,Elite,App
UUS04901,2025-07-22,San Diego,CA,26-35,Male,Elite,App
UUS04902,2024-10-08,Los Angeles,CA,26-35,Female,Elite,App
UUS04903,2024-02-14,Seattle,WA,56+,Male,Intro,Website
UUS04904,2025-07-04,San Diego,CA,46-55,Male,Standard,App
UUS04905,2025-06-18,Phoenix,AZ,36-45,Female,Standard,App
UUS04906,2025-08-04,Phoenix,AZ,26-35,Female,Standard,App
UUS04907,2025-02-01,Dallas,TX,26-35,Female,Standard,App
UUS04908,2025-12-23,Austin,TX,56+,Other,Standard,App
UUS04909,2024-06-20,Seattle,WA,18-25,Other,Intro,App
UUS04910,2024-01-24,Boston,MA,18-25,Male,Standard,App
UUS04911,2025-10-08,Los Angeles,CA,26-35,Female,Intro,App
UUS04912,2025-12-11,Phoenix,AZ,18-25,Male,Standard,App
UUS04913,2025-09-09,San Diego,CA,18-25,Male,Intro,App
UUS04914,2025-08-11,Chicago,IL,36-45,Female,Intro,App
UUS04915,2025-02-19,San Diego,CA,36-45,Female,Elite,App
UUS04916,2025-06-24,Seattle,WA,56+,Male,Standard,App
UUS04917,2026-02-23,Boston,MA,18-25,Female,Standard,Website
UUS04918,2024-05-15,Phoenix,AZ,46-55,Male,Intro,Website
UUS04919,2025-08-04,San Jose,CA,46-55,Female,Standard,App
UUS04920,2026-01-11,San Jose,CA,36-45,Male,Standard,App
UUS04921,2026-02-18,New York,NY,18-25,Female,Elite,App
UUS04922,2026-04-15,Austin,TX,46-55,Male,Intro,Website
UUS04923,2025-04-04,Boston,MA,26-35,Female,Intro,Website
UUS04924,2024-04-15,San Jose,CA,46-55,Female,Standard,App
UUS04925,2026-02-08,Philadelphia,PA,18-25,Female,Standard,App
UUS04926,2025-08-21,New York,NY,26-35,Female,Intro,Website
UUS04927,2025-04-01,San Jose,CA,26-35,Male,Standard,App
UUS04928,2025-09-25,Phoenix,AZ,36-45,Female,Standard,App
UUS04929,2024-10-05,Dallas,TX,26-35,Female,Standard,App
UUS04930,2025-02-28,Seattle,WA,18-25,Male,Standard,Website
UUS04931,2025-09-18,Houston,TX,26-35,Male,Intro,Website
UUS04932,2024-05-06,Seattle,WA,46-55,Female,Standard,App
UUS04933,2024-04-28,San Diego,CA,26-35,Female,Elite,App
UUS04934,2024-06-13,San Jose,CA,18-25,Female,Intro,Website
UUS04935,2024-03-15,Philadelphia,PA,18-25,Other,Standard,App
UUS04936,2024-04-29,Philadelphia,PA,26-35,Female,Standard,App
UUS04937,2024-04-29,Phoenix,AZ,56+,Female,Standard,App
UUS04938,2026-03-04,Chicago,IL,26-35,Other,Standard,App
UUS04939,2024-03-13,Dallas,TX,36-45,Female,Standard,App
UUS04940,2024-01-13,Austin,TX,56+,Male,Standard,App
UUS04941,2026-01-12,Philadelphia,PA,26-35,Female,Standard,App
UUS04942,2024-05-21,Austin,TX,36-45,Female,Intro,App
UUS04943,2024-03-03,San Diego,CA,26-35,Male,Standard,App
UUS04944,2024-07-14,Philadelphia,PA,46-55,Female,Standard,App
UUS04945,2026-02-26,Seattle,WA,36-45,Male,Elite,App
UUS04946,2024-08-09,Boston,MA,26-35,Male,Elite,Website
UUS04947,2024-03-18,Boston,MA,18-25,Other,Standard,App
UUS04948,2025-08-09,Philadelphia,PA,26-35,Female,Standard,App
UUS04949,2024-07-08,San Diego,CA,46-55,Female,Standard,App
UUS04950,2025-12-21,Phoenix,AZ,46-55,Female,Elite,App
UUS04951,2025-10-29,Houston,TX,36-45,Female,Standard,App
UUS04952,2025-09-22,Dallas,TX,26-35,Female,Standard,App
UUS04953,2024-10-29,Chicago,IL,26-35,Female,Elite,Website
UUS04954,2026-01-19,Boston,MA,36-45,Male,Standard,Website
UUS04955,2025-11-11,Boston,MA,36-45,Male,Intro,Website
UUS04956,2023-12-22,Boston,MA,18-25,Female,Intro,App
UUS04957,2025-12-21,Los Angeles,CA,36-45,Female,Standard,App
UUS04958,2025-03-23,Houston,TX,56+,Male,Standard,App
UUS04959,2026-01-30,Philadelphia,PA,46-55,Female,Standard,App
UUS04960,2025-06-26,Dallas,TX,18-25,Female,Elite,Website
UUS04961,2025-04-01,New York,NY,36-45,Male,Standard,App
UUS04962,2024-09-01,Phoenix,AZ,46-55,Female,Standard,App
UUS04963,2026-03-03,New York,NY,46-55,Male,Elite,App
UUS04964,2025-06-04,Houston,TX,36-45,Female,Standard,App
UUS04965,2025-01-27,Houston,TX,36-45,Female,Elite,App
UUS04966,2025-07-26,Austin,TX,46-55,Male,Standard,Website
UUS04967,2025-10-14,Houston,TX,26-35,Female,Standard,App
UUS04968,2025-03-21,San Diego,CA,46-55,Male,Standard,App
UUS04969,2026-04-11,New York,NY,36-45,Female,Intro,App
UUS04970,2024-06-21,San Jose,CA,36-45,Male,Elite,Website
UUS04971,2025-07-26,Chicago,IL,26-35,Male,Standard,App
UUS04972,2025-06-10,Phoenix,AZ,56+,Female,Standard,App
UUS04973,2024-11-22,Dallas,TX,26-35,Female,Standard,App
UUS04974,2024-11-03,Phoenix,AZ,36-45,Female,Standard,Website
UUS04975,2024-08-20,San Diego,CA,46-55,Female,Standard,Website
UUS04976,2024-08-14,Chicago,IL,36-45,Female,Standard,App
UUS04977,2025-10-26,Boston,MA,36-45,Female,Standard,App
UUS04978,2024-11-08,Austin,TX,56+,Male,Standard,Website
UUS04979,2024-12-24,Dallas,TX,18-25,Male,Elite,App
UUS04980,2024-02-05,Seattle,WA,26-35,Female,Elite,App
UUS04981,2026-02-03,Chicago,IL,46-55,Female,Elite,App
UUS04982,2024-03-14,San Diego,CA,26-35,Male,Intro,App
UUS04983,2025-09-03,Houston,TX,36-45,Male,Standard,App
UUS04984,2024-08-28,Austin,TX,46-55,Female,Elite,App
UUS04985,2025-12-29,Los Angeles,CA,26-35,Male,Standard,App
UUS04986,2024-11-13,Houston,TX,26-35,Female,Elite,Website
UUS04987,2024-09-29,Dallas,TX,36-45,Male,Elite,App
UUS04988,2024-05-09,San Diego,CA,36-45,Female,Standard,App
UUS04989,2024-10-27,Houston,TX,36-45,Male,Standard,App
UUS04990,2024-05-10,Los Angeles,CA,36-45,Female,Standard,App
UUS04991,2025-09-28,Seattle,WA,18-25,Other,Standard,Website
UUS04992,2026-01-08,Philadelphia,PA,26-35,Female,Standard,App
UUS04993,2025-10-02,Philadelphia,PA,26-35,Male,Standard,App
UUS04994,2025-07-13,Boston,MA,26-35,Male,Intro,App
UUS04995,2024-06-24,Houston,TX,36-45,Male,Intro,App
UUS04996,2024-04-17,Seattle,WA,18-25,Male,Elite,App
UUS04997,2025-04-29,Houston,TX,26-35,Female,Standard,App
UUS04998,2024-01-06,San Jose,CA,46-55,Male,Elite,App
UUS04999,2024-10-26,New York,NY,36-45,Female,Intro,App
UUS05000,2025-01-07,Boston,MA,26-35,Female,Standard,App
